0.27472527472527475,0.02197802197802198,0.06043956043956044,0.0,0.016483516483516484,0.0054945054945054949,0.0,0.0,0.23626373626373626,0.21428571428571427,0.14835164835164835,0.0,0.0,0.02197802197802198,0.0,0.0
0.55000000000000004,0.0,0.14999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999999,0.0,0.0,0.0,0.0,0.0
0.26373626373626374,0.0,0.087912087912087919,0.0,0.098901098901098897,0.0,0.0,0.0,0.13186813186813187,0.4175824175824176,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22222222222222221,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.3611111111111111,0.0,0.0,0.0,0.22222222222222221,0.0
0.14814814814814814,0.0,0.0,0.0,0.0,0.40740740740740738,0.0,0.0,0.0,0.29629629629629628,0.14814814814814814,0.0,0.0,0.0,0.0,0.0
0.46666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333333333333333,0.0,0.0,0.0,0.0,0.0
0.0,0.20000000000000001,0.050000000000000003,0.0,0.0,0.34999999999999998,0.40000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1793103448275862,0.07586206896551724,0.11724137931034483,0.0,0.048275862068965517,0.013793103448275862,0.0,0.0068965517241379309,0.33103448275862069,0.11724137931034483,0.1103448275862069,0.0,0.0,0.0,0.0,0.0
0.22435897435897437,0.0,0.21153846153846154,0.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.070512820512820512,0.0,0.25,0.0,0.05128205128205128,0.0,0.05128205128205128,0.0,0.01282051282051282
0.10752688172043011,0.021505376344086023,0.10752688172043011,0.0,0.0,0.0,0.0,0.086021505376344093,0.35483870967741937,0.17204301075268819,0.086021505376344093,0.021505376344086023,0.0,0.0,0.0,0.043010752688172046
0.80000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69999999999999996,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
